GRID_OID,ROCK,NON_ROCK,ROCK_S,NON_ROCK_S,TOTAL_S
18167,1,0,1.0,0.0,1
18168,2,0,1.0,0.0,1
18169,1,0,1.0,0.0,1
18170,2,0,1.0,0.0,1
18171,1,1,0.5,0.5,1
18172,0,1,0.0,1.0,1
18173,0,2,0.0,1.0,1
18174,0,1,0.0,1.0,1
18175,2,0,1.0,0.0,1
18176,2,0,1.0,0.0,1
18177,1,0,1.0,0.0,1
18178,2,0,1.0,0.0,1
18179,1,0,1.0,0.0,1
18180,2,0,1.0,0.0,1
18181,2,0,1.0,0.0,1
18182,1,0,1.0,0.0,1
18183,2,0,1.0,0.0,1
18184,1,0,1.0,0.0,1
18185,2,0,1.0,0.0,1
18186,1,0,1.0,0.0,1
18196,0,2,0.0,1.0,1
18197,0,1,0.0,1.0,1
18198,1,1,0.5,0.5,1
18199,0,1,0.0,1.0,1
18239,1,0,1.0,0.0,1
18240,1,0,1.0,0.0,1
18241,2,0,1.0,0.0,1
18242,1,0,1.0,0.0,1
18347,2,0,1.0,0.0,1
18348,1,0,1.0,0.0,1
18349,3,0,1.0,0.0,1
18350,1,0,1.0,0.0,1
18359,3,0,1.0,0.0,1
18360,2,0,1.0,0.0,1
18361,4,0,1.0,0.0,1
18362,2,0,1.0,0.0,1
18363,4,0,1.0,0.0,1
18364,2,0,1.0,0.0,1
18365,2,0,1.0,0.0,1
18366,4,0,1.0,0.0,1
18367,4,0,1.0,0.0,1
18368,2,0,1.0,0.0,1
18369,4,0,1.0,0.0,1
18370,2,0,1.0,0.0,1
18371,4,0,1.0,0.0,1
18372,4,0,1.0,0.0,1
18373,2,0,1.0,0.0,1
18374,4,0,1.0,0.0,1
18375,2,0,1.0,0.0,1
18376,4,0,1.0,0.0,1
18377,4,0,1.0,0.0,1
18378,2,0,1.0,0.0,1
18379,4,0,1.0,0.0,1
18380,2,0,1.0,0.0,1
18381,4,0,1.0,0.0,1
18382,2,2,0.5,0.5,1
18383,1,1,0.5,0.5,1
18384,1,3,0.25,0.75,1
18385,2,0,1.0,0.0,1
18386,2,2,0.5,0.5,1
18387,4,0,1.0,0.0,1
18389,1,1,0.5,0.5,1
18390,2,0,1.0,0.0,1
18391,4,0,1.0,0.0,1
18392,4,0,1.0,0.0,1
18393,2,0,1.0,0.0,1
18394,4,0,1.0,0.0,1
18395,4,0,1.0,0.0,1
18396,2,0,1.0,0.0,1
18397,3,1,0.75,0.25,1
18398,1,1,0.5,0.5,1
18399,1,3,0.25,0.75,1
18400,3,1,0.75,0.25,1
18401,2,0,1.0,0.0,1
18402,4,0,1.0,0.0,1
18403,2,0,1.0,0.0,1
18404,4,0,1.0,0.0,1
18405,4,0,1.0,0.0,1
18406,2,0,1.0,0.0,1
18407,4,0,1.0,0.0,1
18408,2,0,1.0,0.0,1
18409,4,0,1.0,0.0,1
18410,4,0,1.0,0.0,1
18411,2,0,1.0,0.0,1
18412,4,0,1.0,0.0,1
18413,2,0,1.0,0.0,1
18414,4,0,1.0,0.0,1
18415,2,0,1.0,0.0,1
18416,1,0,1.0,0.0,1
18417,2,0,1.0,0.0,1
18418,2,0,1.0,0.0,1
18419,4,0,1.0,0.0,1
18420,3,0,1.0,0.0,1
18421,2,0,1.0,0.0,1
18422,2,2,0.5,0.5,1
18423,4,0,1.0,0.0,1
18424,2,0,1.0,0.0,1
18425,0,4,0.0,1.0,1
18426,2,0,1.0,0.0,1
18427,0,4,0.0,1.0,1
18467,2,0,1.0,0.0,1
18468,4,0,1.0,0.0,1
18469,2,0,1.0,0.0,1
18470,4,0,1.0,0.0,1
18471,1,0,1.0,0.0,1
18576,1,0,1.0,0.0,1
18578,2,0,1.0,0.0,1
18582,1,0,1.0,0.0,1
18588,3,0,1.0,0.0,1
18589,2,0,1.0,0.0,1
18590,4,0,1.0,0.0,1
18591,2,0,1.0,0.0,1
18592,4,0,1.0,0.0,1
18593,1,0,1.0,0.0,1
18594,2,0,1.0,0.0,1
18595,4,0,1.0,0.0,1
18596,4,0,1.0,0.0,1
18597,2,0,1.0,0.0,1
18598,4,0,1.0,0.0,1
18599,2,0,1.0,0.0,1
18600,4,0,1.0,0.0,1
18601,4,0,1.0,0.0,1
18602,2,0,1.0,0.0,1
18603,4,0,1.0,0.0,1
18604,2,0,1.0,0.0,1
18605,4,0,1.0,0.0,1
18606,4,0,1.0,0.0,1
18607,2,0,1.0,0.0,1
18608,2,2,0.5,0.5,1
18609,1,1,0.5,0.5,1
18610,2,2,0.5,0.5,1
18611,2,2,0.5,0.5,1
18612,0,2,0.0,1.0,1
18613,0,4,0.0,1.0,1
18614,2,0,1.0,0.0,1
18615,4,0,1.0,0.0,1
18616,3,1,0.75,0.25,1
18617,2,0,1.0,0.0,1
18618,3,1,0.75,0.25,1
18619,2,0,1.0,0.0,1
18620,4,0,1.0,0.0,1
18621,4,0,1.0,0.0,1
18622,2,0,1.0,0.0,1
18623,4,0,1.0,0.0,1
18624,4,0,1.0,0.0,1
18625,1,1,0.5,0.5,1
18626,0,4,0.0,1.0,1
18627,0,2,0.0,1.0,1
18628,1,3,0.25,0.75,1
18629,4,0,1.0,0.0,1
18630,2,0,1.0,0.0,1
18631,4,0,1.0,0.0,1
18632,2,0,1.0,0.0,1
18633,4,0,1.0,0.0,1
18634,4,0,1.0,0.0,1
18635,2,0,1.0,0.0,1
18636,4,0,1.0,0.0,1
18637,2,0,1.0,0.0,1
18638,4,0,1.0,0.0,1
18639,4,0,1.0,0.0,1
18640,2,0,1.0,0.0,1
18641,2,0,1.0,0.0,1
18642,2,0,1.0,0.0,1
18643,2,0,1.0,0.0,1
18644,3,0,1.0,0.0,1
18645,2,0,1.0,0.0,1
18646,4,0,1.0,0.0,1
18647,2,0,1.0,0.0,1
18648,4,0,1.0,0.0,1
18649,4,0,1.0,0.0,1
18650,2,0,1.0,0.0,1
18651,1,3,0.25,0.75,1
18652,2,2,0.5,0.5,1
18653,2,0,1.0,0.0,1
18654,4,0,1.0,0.0,1
18655,2,0,1.0,0.0,1
18656,2,2,0.5,0.5,1
18694,1,0,1.0,0.0,1
18695,2,0,1.0,0.0,1
18696,2,0,1.0,0.0,1
18697,4,0,1.0,0.0,1
18698,2,0,1.0,0.0,1
18699,4,0,1.0,0.0,1
18700,1,0,1.0,0.0,1
18816,1,0,1.0,0.0,1
18817,2,0,1.0,0.0,1
18818,1,0,1.0,0.0,1
18819,2,0,1.0,0.0,1
18820,1,0,1.0,0.0,1
18821,2,0,1.0,0.0,1
18822,2,0,1.0,0.0,1
18823,1,0,1.0,0.0,1
18824,2,0,1.0,0.0,1
18825,2,0,1.0,0.0,1
18826,1,0,1.0,0.0,1
18827,2,0,1.0,0.0,1
18828,1,0,1.0,0.0,1
18829,2,0,1.0,0.0,1
18830,2,0,1.0,0.0,1
18831,1,0,1.0,0.0,1
18832,2,0,1.0,0.0,1
18833,1,0,1.0,0.0,1
18834,2,0,1.0,0.0,1
18835,2,0,1.0,0.0,1
18836,1,0,1.0,0.0,1
18837,0,2,0.0,1.0,1
18838,0,1,0.0,1.0,1
18839,1,1,0.5,0.5,1
18840,0,2,0.0,1.0,1
18841,0,1,0.0,1.0,1
18842,0,2,0.0,1.0,1
18843,1,0,1.0,0.0,1
18844,2,0,1.0,0.0,1
18845,2,0,1.0,0.0,1
18846,0,1,0.0,1.0,1
18847,2,0,1.0,0.0,1
18848,1,0,1.0,0.0,1
18849,2,0,1.0,0.0,1
18850,2,0,1.0,0.0,1
18851,1,0,1.0,0.0,1
18852,2,0,1.0,0.0,1
18853,2,0,1.0,0.0,1
18854,1,0,1.0,0.0,1
18855,2,0,1.0,0.0,1
18856,1,0,1.0,0.0,1
18857,2,0,1.0,0.0,1
18858,2,0,1.0,0.0,1
18859,1,0,1.0,0.0,1
18860,2,0,1.0,0.0,1
18861,1,0,1.0,0.0,1
18862,2,0,1.0,0.0,1
18863,2,0,1.0,0.0,1
18864,1,0,1.0,0.0,1
18865,2,0,1.0,0.0,1
18866,1,0,1.0,0.0,1
18873,1,0,1.0,0.0,1
18874,1,0,1.0,0.0,1
18875,2,0,1.0,0.0,1
18876,1,0,1.0,0.0,1
18877,2,0,1.0,0.0,1
18878,1,1,0.5,0.5,1
18879,0,1,0.0,1.0,1
18880,0,2,0.0,1.0,1
18881,1,1,0.5,0.5,1
18882,1,0,1.0,0.0,1
18883,2,0,1.0,0.0,1
18884,1,0,1.0,0.0,1
18885,2,0,1.0,0.0,1
18886,1,0,1.0,0.0,1
18923,2,0,1.0,0.0,1
18924,2,0,1.0,0.0,1
18925,1,0,1.0,0.0,1
18926,2,0,1.0,0.0,1
18927,1,0,1.0,0.0,1
18928,2,0,1.0,0.0,1
18929,1,0,1.0,0.0,1
18931,2,0,1.0,0.0,1
19045,4,0,1.0,0.0,1
19046,4,0,1.0,0.0,1
19047,2,0,1.0,0.0,1
19048,4,0,1.0,0.0,1
19049,2,0,1.0,0.0,1
19050,4,0,1.0,0.0,1
19051,4,0,1.0,0.0,1
19052,2,0,1.0,0.0,1
19053,4,0,1.0,0.0,1
19054,4,0,1.0,0.0,1
19055,2,0,1.0,0.0,1
19056,4,0,1.0,0.0,1
19057,2,0,1.0,0.0,1
19058,4,0,1.0,0.0,1
19059,4,0,1.0,0.0,1
19060,2,0,1.0,0.0,1
19061,4,0,1.0,0.0,1
19062,2,0,1.0,0.0,1
19063,4,0,1.0,0.0,1
19064,4,0,1.0,0.0,1
19065,0,2,0.0,1.0,1
19066,0,4,0.0,1.0,1
19067,0,2,0.0,1.0,1
19068,1,3,0.25,0.75,1
19069,2,2,0.5,0.5,1
19070,1,1,0.5,0.5,1
19071,3,1,0.75,0.25,1
19072,2,0,1.0,0.0,1
19073,4,0,1.0,0.0,1
19074,2,2,0.5,0.5,1
19075,2,0,1.0,0.0,1
19076,4,0,1.0,0.0,1
19077,2,0,1.0,0.0,1
19078,4,0,1.0,0.0,1
19079,4,0,1.0,0.0,1
19080,2,0,1.0,0.0,1
19081,4,0,1.0,0.0,1
19082,4,0,1.0,0.0,1
19083,2,0,1.0,0.0,1
19084,3,1,0.75,0.25,1
19085,1,1,0.5,0.5,1
19086,4,0,1.0,0.0,1
19087,4,0,1.0,0.0,1
19088,2,0,1.0,0.0,1
19089,4,0,1.0,0.0,1
19090,2,0,1.0,0.0,1
19091,4,0,1.0,0.0,1
19092,4,0,1.0,0.0,1
19093,2,0,1.0,0.0,1
19094,4,0,1.0,0.0,1
19095,1,0,1.0,0.0,1
19101,1,0,1.0,0.0,1
19102,3,0,1.0,0.0,1
19103,2,0,1.0,0.0,1
19104,4,0,1.0,0.0,1
19105,2,0,1.0,0.0,1
19106,4,0,1.0,0.0,1
19107,1,3,0.25,0.75,1
19108,0,2,0.0,1.0,1
19109,0,4,0.0,1.0,1
19110,2,2,0.5,0.5,1
19111,2,0,1.0,0.0,1
19112,4,0,1.0,0.0,1
19113,2,0,1.0,0.0,1
19114,2,0,1.0,0.0,1
19144,0,1,0.0,1.0,1
19145,0,2,0.0,1.0,1
19146,0,2,0.0,1.0,1
19152,4,0,1.0,0.0,1
19153,4,0,1.0,0.0,1
19154,2,0,1.0,0.0,1
19155,4,0,1.0,0.0,1
19156,2,0,1.0,0.0,1
19157,2,0,1.0,0.0,1
19158,1,0,1.0,0.0,1
19263,1,0,1.0,0.0,1
19264,1,0,1.0,0.0,1
19265,1,0,1.0,0.0,1
19274,2,0,1.0,0.0,1
19275,2,0,1.0,0.0,1
19276,1,0,1.0,0.0,1
19277,2,0,1.0,0.0,1
19278,1,0,1.0,0.0,1
19279,2,0,1.0,0.0,1
19280,2,0,1.0,0.0,1
19281,1,0,1.0,0.0,1
19282,2,0,1.0,0.0,1
19283,2,0,1.0,0.0,1
19284,1,0,1.0,0.0,1
19285,2,0,1.0,0.0,1
19286,1,0,1.0,0.0,1
19287,2,0,1.0,0.0,1
19288,2,0,1.0,0.0,1
19289,1,0,1.0,0.0,1
19290,2,0,1.0,0.0,1
19291,1,0,1.0,0.0,1
19292,2,0,1.0,0.0,1
19293,2,0,1.0,0.0,1
19294,1,0,1.0,0.0,1
19295,1,1,0.5,0.5,1
19296,1,0,1.0,0.0,1
19297,1,1,0.5,0.5,1
19298,1,1,0.5,0.5,1
19299,0,1,0.0,1.0,1
19300,2,0,1.0,0.0,1
19301,1,0,1.0,0.0,1
19302,2,0,1.0,0.0,1
19303,0,2,0.0,1.0,1
19304,1,0,1.0,0.0,1
19305,2,0,1.0,0.0,1
19306,1,0,1.0,0.0,1
19307,2,0,1.0,0.0,1
19308,2,0,1.0,0.0,1
19309,1,0,1.0,0.0,1
19310,2,0,1.0,0.0,1
19311,2,0,1.0,0.0,1
19312,1,0,1.0,0.0,1
19313,2,0,1.0,0.0,1
19314,0,1,0.0,1.0,1
19315,1,1,0.5,0.5,1
19316,2,0,1.0,0.0,1
19317,1,0,1.0,0.0,1
19318,2,0,1.0,0.0,1
19319,1,0,1.0,0.0,1
19320,2,0,1.0,0.0,1
19321,2,0,1.0,0.0,1
19322,1,0,1.0,0.0,1
19323,2,0,1.0,0.0,1
19324,1,0,1.0,0.0,1
19325,1,0,1.0,0.0,1
19328,1,0,1.0,0.0,1
19329,1,0,1.0,0.0,1
19330,2,0,1.0,0.0,1
19331,2,0,1.0,0.0,1
19332,1,0,1.0,0.0,1
19333,2,0,1.0,0.0,1
19334,1,0,1.0,0.0,1
19335,2,0,1.0,0.0,1
19336,0,2,0.0,1.0,1
19337,0,1,0.0,1.0,1
19338,0,2,0.0,1.0,1
19339,1,1,0.5,0.5,1
19340,1,0,1.0,0.0,1
19341,2,0,1.0,0.0,1
19342,1,0,1.0,0.0,1
19374,0,1,0.0,1.0,1
19492,2,0,1.0,0.0,1
19493,4,0,1.0,0.0,1
19494,4,0,1.0,0.0,1
19495,1,0,1.0,0.0,1
19496,1,0,1.0,0.0,1
19497,1,0,1.0,0.0,1
19499,1,0,1.0,0.0,1
19500,1,0,1.0,0.0,1
19502,2,0,1.0,0.0,1
19503,4,0,1.0,0.0,1
19504,4,0,1.0,0.0,1
19505,2,0,1.0,0.0,1
19506,4,0,1.0,0.0,1
19507,2,0,1.0,0.0,1
19508,4,0,1.0,0.0,1
19509,4,0,1.0,0.0,1
19510,2,0,1.0,0.0,1
19511,4,0,1.0,0.0,1
19512,4,0,1.0,0.0,1
19513,2,0,1.0,0.0,1
19514,4,0,1.0,0.0,1
19515,2,0,1.0,0.0,1
19516,4,0,1.0,0.0,1
19517,4,0,1.0,0.0,1
19518,2,0,1.0,0.0,1
19519,4,0,1.0,0.0,1
19520,2,0,1.0,0.0,1
19521,4,0,1.0,0.0,1
19522,4,0,1.0,0.0,1
19523,2,0,1.0,0.0,1
19524,4,0,1.0,0.0,1
19525,2,0,1.0,0.0,1
19526,3,1,0.75,0.25,1
19527,3,1,0.75,0.25,1
19528,1,1,0.5,0.5,1
19529,2,2,0.5,0.5,1
19530,2,0,1.0,0.0,1
19531,4,0,1.0,0.0,1
19532,4,0,1.0,0.0,1
19533,1,1,0.5,0.5,1
19534,4,0,1.0,0.0,1
19535,2,0,1.0,0.0,1
19536,4,0,1.0,0.0,1
19537,4,0,1.0,0.0,1
19538,2,0,1.0,0.0,1
19539,4,0,1.0,0.0,1
19540,2,2,0.5,0.5,1
19541,1,1,0.5,0.5,1
19542,2,2,0.5,0.5,1
19543,1,1,0.5,0.5,1
19544,3,1,0.75,0.25,1
19545,4,0,1.0,0.0,1
19546,2,0,1.0,0.0,1
19547,4,0,1.0,0.0,1
19548,1,0,1.0,0.0,1
19549,1,0,1.0,0.0,1
19550,2,0,1.0,0.0,1
19551,2,0,1.0,0.0,1
19552,2,0,1.0,0.0,1
19553,1,0,1.0,0.0,1
19556,1,0,1.0,0.0,1
19557,3,0,1.0,0.0,1
19558,2,0,1.0,0.0,1
19559,4,0,1.0,0.0,1
19560,4,0,1.0,0.0,1
19561,2,0,1.0,0.0,1
19562,4,0,1.0,0.0,1
19563,2,0,1.0,0.0,1
19564,4,0,1.0,0.0,1
19565,3,1,0.75,0.25,1
19566,0,2,0.0,1.0,1
19567,0,4,0.0,1.0,1
19568,2,2,0.5,0.5,1
19569,2,0,1.0,0.0,1
19570,4,0,1.0,0.0,1
19571,2,0,1.0,0.0,1
19721,1,0,1.0,0.0,1
19722,4,0,1.0,0.0,1
19723,4,0,1.0,0.0,1
19724,1,0,1.0,0.0,1
19728,1,0,1.0,0.0,1
19729,2,0,1.0,0.0,1
19730,4,0,1.0,0.0,1
19731,2,0,1.0,0.0,1
19732,4,0,1.0,0.0,1
19733,4,0,1.0,0.0,1
19734,2,0,1.0,0.0,1
19735,4,0,1.0,0.0,1
19736,2,0,1.0,0.0,1
19737,4,0,1.0,0.0,1
19738,4,0,1.0,0.0,1
19739,2,0,1.0,0.0,1
19740,4,0,1.0,0.0,1
19741,4,0,1.0,0.0,1
19742,2,0,1.0,0.0,1
19743,4,0,1.0,0.0,1
19744,2,0,1.0,0.0,1
19745,4,0,1.0,0.0,1
19746,4,0,1.0,0.0,1
19747,2,0,1.0,0.0,1
19748,4,0,1.0,0.0,1
19749,2,0,1.0,0.0,1
19750,4,0,1.0,0.0,1
19751,4,0,1.0,0.0,1
19752,2,0,1.0,0.0,1
19753,4,0,1.0,0.0,1
19754,2,0,1.0,0.0,1
19755,4,0,1.0,0.0,1
19756,4,0,1.0,0.0,1
19757,2,0,1.0,0.0,1
19758,4,0,1.0,0.0,1
19759,1,1,0.5,0.5,1
19760,2,2,0.5,0.5,1
19761,0,4,0.0,1.0,1
19762,2,0,1.0,0.0,1
19763,3,1,0.75,0.25,1
19764,2,0,1.0,0.0,1
19765,4,0,1.0,0.0,1
19766,1,3,0.25,0.75,1
19767,0,2,0.0,1.0,1
19768,0,4,0.0,1.0,1
19769,1,3,0.25,0.75,1
19770,2,0,1.0,0.0,1
19771,4,0,1.0,0.0,1
19772,2,0,1.0,0.0,1
19773,4,0,1.0,0.0,1
19774,4,0,1.0,0.0,1
19775,2,0,1.0,0.0,1
19776,4,0,1.0,0.0,1
19784,2,0,1.0,0.0,1
19785,2,0,1.0,0.0,1
19786,4,0,1.0,0.0,1
19787,2,0,1.0,0.0,1
19788,4,0,1.0,0.0,1
19789,4,0,1.0,0.0,1
19790,2,0,1.0,0.0,1
19791,4,0,1.0,0.0,1
19792,1,0,1.0,0.0,1
19793,2,0,1.0,0.0,1
19951,2,0,1.0,0.0,1
19952,2,0,1.0,0.0,1
19953,1,0,1.0,0.0,1
19957,1,0,1.0,0.0,1
19958,1,0,1.0,0.0,1
19959,2,0,1.0,0.0,1
19960,1,0,1.0,0.0,1
19961,2,0,1.0,0.0,1
19962,2,0,1.0,0.0,1
19963,1,0,1.0,0.0,1
19964,2,0,1.0,0.0,1
19965,1,0,1.0,0.0,1
19966,2,0,1.0,0.0,1
19967,2,0,1.0,0.0,1
19968,1,0,1.0,0.0,1
19969,2,0,1.0,0.0,1
19970,2,0,1.0,0.0,1
19971,1,0,1.0,0.0,1
19972,2,0,1.0,0.0,1
19973,1,0,1.0,0.0,1
19974,2,0,1.0,0.0,1
19975,2,0,1.0,0.0,1
19976,1,0,1.0,0.0,1
19977,2,0,1.0,0.0,1
19978,1,0,1.0,0.0,1
19979,2,0,1.0,0.0,1
19980,2,0,1.0,0.0,1
19981,1,0,1.0,0.0,1
19982,2,0,1.0,0.0,1
19983,1,0,1.0,0.0,1
19984,1,1,0.5,0.5,1
19985,2,0,1.0,0.0,1
19986,1,0,1.0,0.0,1
19987,2,0,1.0,0.0,1
19988,1,0,1.0,0.0,1
19989,2,0,1.0,0.0,1
19990,1,1,0.5,0.5,1
19991,0,1,0.0,1.0,1
19992,1,1,0.5,0.5,1
19993,1,0,1.0,0.0,1
19994,2,0,1.0,0.0,1
19995,1,1,0.5,0.5,1
19996,0,1,0.0,1.0,1
19997,1,1,0.5,0.5,1
19998,2,0,1.0,0.0,1
19999,1,0,1.0,0.0,1
20000,2,0,1.0,0.0,1
20001,1,0,1.0,0.0,1
20002,2,0,1.0,0.0,1
20003,2,0,1.0,0.0,1
20004,1,0,1.0,0.0,1
20005,1,0,1.0,0.0,1
20012,1,0,1.0,0.0,1
20013,2,0,1.0,0.0,1
20014,1,0,1.0,0.0,1
20015,2,0,1.0,0.0,1
20016,1,0,1.0,0.0,1
20017,2,0,1.0,0.0,1
20018,2,0,1.0,0.0,1
20019,1,0,1.0,0.0,1
20020,2,0,1.0,0.0,1
20180,1,0,1.0,0.0,1
20181,4,0,1.0,0.0,1
20182,2,0,1.0,0.0,1
20183,1,0,1.0,0.0,1
20184,2,0,1.0,0.0,1
20185,3,0,1.0,0.0,1
20186,3,0,1.0,0.0,1
20187,2,0,1.0,0.0,1
20188,4,0,1.0,0.0,1
20189,2,0,1.0,0.0,1
20190,4,0,1.0,0.0,1
20191,4,0,1.0,0.0,1
20192,2,0,1.0,0.0,1
20193,4,0,1.0,0.0,1
20194,2,0,1.0,0.0,1
20195,4,0,1.0,0.0,1
20196,4,0,1.0,0.0,1
20197,2,0,1.0,0.0,1
20198,4,0,1.0,0.0,1
20199,4,0,1.0,0.0,1
20200,2,0,1.0,0.0,1
20201,4,0,1.0,0.0,1
20202,2,0,1.0,0.0,1
20203,4,0,1.0,0.0,1
20204,4,0,1.0,0.0,1
20205,2,0,1.0,0.0,1
20206,4,0,1.0,0.0,1
20207,2,0,1.0,0.0,1
20208,2,2,0.5,0.5,1
20209,2,2,0.5,0.5,1
20210,0,2,0.0,1.0,1
20211,0,4,0.0,1.0,1
20212,0,2,0.0,1.0,1
20213,1,3,0.25,0.75,1
20214,4,0,1.0,0.0,1
20215,2,0,1.0,0.0,1
20216,3,1,0.75,0.25,1
20217,2,0,1.0,0.0,1
20218,4,0,1.0,0.0,1
20219,2,2,0.5,0.5,1
20220,0,2,0.0,1.0,1
20221,1,3,0.25,0.75,1
20222,1,1,0.5,0.5,1
20223,1,3,0.25,0.75,1
20224,2,2,0.5,0.5,1
20225,2,0,1.0,0.0,1
20226,4,0,1.0,0.0,1
20227,4,0,1.0,0.0,1
20228,1,0,1.0,0.0,1
20229,2,0,1.0,0.0,1
20231,2,0,1.0,0.0,1
20239,1,0,1.0,0.0,1
20240,2,0,1.0,0.0,1
20241,4,0,1.0,0.0,1
20242,4,0,1.0,0.0,1
20243,2,0,1.0,0.0,1
20244,4,0,1.0,0.0,1
20245,2,0,1.0,0.0,1
20246,1,0,1.0,0.0,1
20268,2,0,1.0,0.0,1
20269,3,0,1.0,0.0,1
20270,3,0,1.0,0.0,1
20410,2,0,1.0,0.0,1
20411,1,0,1.0,0.0,1
20412,1,0,1.0,0.0,1
20413,1,0,1.0,0.0,1
20414,2,0,1.0,0.0,1
20415,2,0,1.0,0.0,1
20416,1,0,1.0,0.0,1
20417,2,0,1.0,0.0,1
20418,1,0,1.0,0.0,1
20419,2,0,1.0,0.0,1
20420,2,0,1.0,0.0,1
20421,1,0,1.0,0.0,1
20422,2,0,1.0,0.0,1
20423,1,0,1.0,0.0,1
20424,2,0,1.0,0.0,1
20425,2,0,1.0,0.0,1
20426,1,0,1.0,0.0,1
20427,2,0,1.0,0.0,1
20428,2,0,1.0,0.0,1
20429,1,0,1.0,0.0,1
20430,2,0,1.0,0.0,1
20431,1,0,1.0,0.0,1
20432,2,0,1.0,0.0,1
20433,2,0,1.0,0.0,1
20434,1,0,1.0,0.0,1
20435,2,0,1.0,0.0,1
20436,1,0,1.0,0.0,1
20437,1,1,0.5,0.5,1
20438,0,2,0.0,1.0,1
20439,0,1,0.0,1.0,1
20440,0,2,0.0,1.0,1
20441,0,1,0.0,1.0,1
20442,1,1,0.5,0.5,1
20443,2,0,1.0,0.0,1
20444,1,0,1.0,0.0,1
20445,1,1,0.5,0.5,1
20446,1,0,1.0,0.0,1
20447,2,0,1.0,0.0,1
20448,0,2,0.0,1.0,1
20449,0,1,0.0,1.0,1
20450,1,1,0.5,0.5,1
20451,1,0,1.0,0.0,1
20452,2,0,1.0,0.0,1
20454,1,0,1.0,0.0,1
20455,2,0,1.0,0.0,1
20467,1,0,1.0,0.0,1
20468,2,0,1.0,0.0,1
20469,1,0,1.0,0.0,1
20470,2,0,1.0,0.0,1
20471,2,0,1.0,0.0,1
20472,1,0,1.0,0.0,1
20473,1,0,1.0,0.0,1
20497,1,0,1.0,0.0,1
20498,2,0,1.0,0.0,1
20499,1,0,1.0,0.0,1
20641,1,0,1.0,0.0,1
20642,2,0,1.0,0.0,1
20643,4,0,1.0,0.0,1
20644,4,0,1.0,0.0,1
20645,2,0,1.0,0.0,1
20646,4,0,1.0,0.0,1
20647,2,0,1.0,0.0,1
20648,3,0,1.0,0.0,1
20649,4,0,1.0,0.0,1
20650,2,0,1.0,0.0,1
20651,4,0,1.0,0.0,1
20652,2,0,1.0,0.0,1
20653,4,0,1.0,0.0,1
20654,4,0,1.0,0.0,1
20655,2,0,1.0,0.0,1
20656,4,0,1.0,0.0,1
20657,4,0,1.0,0.0,1
20658,2,0,1.0,0.0,1
20659,4,0,1.0,0.0,1
20660,2,0,1.0,0.0,1
20661,4,0,1.0,0.0,1
20662,4,0,1.0,0.0,1
20663,2,0,1.0,0.0,1
20664,4,0,1.0,0.0,1
20665,2,0,1.0,0.0,1
20666,4,0,1.0,0.0,1
20667,3,1,0.75,0.25,1
20668,1,1,0.5,0.5,1
20669,3,1,0.75,0.25,1
20670,2,0,1.0,0.0,1
20671,4,0,1.0,0.0,1
20672,1,3,0.25,0.75,1
20673,1,1,0.5,0.5,1
20674,1,3,0.25,0.75,1
20675,1,1,0.5,0.5,1
20676,2,2,0.5,0.5,1
20677,2,2,0.5,0.5,1
20678,2,0,1.0,0.0,1
20679,4,0,1.0,0.0,1
20680,2,0,1.0,0.0,1
20681,3,0,1.0,0.0,1
20684,1,0,1.0,0.0,1
20685,2,0,1.0,0.0,1
20686,1,0,1.0,0.0,1
20688,1,0,1.0,0.0,1
20689,3,0,1.0,0.0,1
20690,3,0,1.0,0.0,1
20692,2,0,1.0,0.0,1
20693,2,0,1.0,0.0,1
20694,3,0,1.0,0.0,1
20695,4,0,1.0,0.0,1
20696,2,0,1.0,0.0,1
20697,4,0,1.0,0.0,1
20698,2,0,1.0,0.0,1
20699,4,0,1.0,0.0,1
20700,4,0,1.0,0.0,1
20701,1,0,1.0,0.0,1
20723,1,0,1.0,0.0,1
20724,1,0,1.0,0.0,1
20725,2,2,0.5,0.5,1
20726,0,2,0.0,1.0,1
20870,1,0,1.0,0.0,1
20871,1,0,1.0,0.0,1
20872,2,0,1.0,0.0,1
20873,2,0,1.0,0.0,1
20874,2,0,1.0,0.0,1
20875,3,0,1.0,0.0,1
20876,1,0,1.0,0.0,1
20879,1,0,1.0,0.0,1
20880,4,0,1.0,0.0,1
20881,2,0,1.0,0.0,1
20882,4,0,1.0,0.0,1
20883,4,0,1.0,0.0,1
20884,2,0,1.0,0.0,1
20885,4,0,1.0,0.0,1
20886,4,0,1.0,0.0,1
20887,2,0,1.0,0.0,1
20888,4,0,1.0,0.0,1
20889,2,0,1.0,0.0,1
20890,4,0,1.0,0.0,1
20891,4,0,1.0,0.0,1
20892,2,0,1.0,0.0,1
20893,4,0,1.0,0.0,1
20894,2,0,1.0,0.0,1
20895,4,0,1.0,0.0,1
20896,4,0,1.0,0.0,1
20897,2,0,1.0,0.0,1
20898,4,0,1.0,0.0,1
20899,2,0,1.0,0.0,1
20900,2,2,0.5,0.5,1
20901,2,2,0.5,0.5,1
20902,2,0,1.0,0.0,1
20903,4,0,1.0,0.0,1
20904,2,0,1.0,0.0,1
20905,4,0,1.0,0.0,1
20906,4,0,1.0,0.0,1
20907,2,0,1.0,0.0,1
20908,4,0,1.0,0.0,1
20909,2,0,1.0,0.0,1
20910,4,0,1.0,0.0,1
