MTU (CET/CEST),Area,Day-ahead Price (EUR/MWh)
18/10/2024 01:00:00 - 18/10/2024 02:00:00,BZN|IT-North,100
18/10/2024 02:00:00 - 18/10/2024 03:00:00,BZN|IT-North,93.93
18/10/2024 03:00:00 - 18/10/2024 04:00:00,BZN|IT-North,93.07
18/10/2024 04:00:00 - 18/10/2024 05:00:00,BZN|IT-North,93.1
18/10/2024 05:00:00 - 18/10/2024 06:00:00,BZN|IT-North,93.1
18/10/2024 06:00:00 - 18/10/2024 07:00:00,BZN|IT-North,110
18/10/2024 07:00:00 - 18/10/2024 08:00:00,BZN|IT-North,133.28
18/10/2024 08:00:00 - 18/10/2024 09:00:00,BZN|IT-North,148.8
18/10/2024 09:00:00 - 18/10/2024 10:00:00,BZN|IT-North,152.82
18/10/2024 10:00:00 - 18/10/2024 11:00:00,BZN|IT-North,133
18/10/2024 11:00:00 - 18/10/2024 12:00:00,BZN|IT-North,130
18/10/2024 12:00:00 - 18/10/2024 13:00:00,BZN|IT-North,108.36
18/10/2024 13:00:00 - 18/10/2024 14:00:00,BZN|IT-North,107
18/10/2024 14:00:00 - 18/10/2024 15:00:00,BZN|IT-North,109.5
18/10/2024 15:00:00 - 18/10/2024 16:00:00,BZN|IT-North,105
18/10/2024 16:00:00 - 18/10/2024 17:00:00,BZN|IT-North,110
18/10/2024 17:00:00 - 18/10/2024 18:00:00,BZN|IT-North,119
18/10/2024 18:00:00 - 18/10/2024 19:00:00,BZN|IT-North,137.33
18/10/2024 19:00:00 - 18/10/2024 20:00:00,BZN|IT-North,143.09
18/10/2024 20:00:00 - 18/10/2024 21:00:00,BZN|IT-North,112.75
18/10/2024 21:00:00 - 18/10/2024 22:00:00,BZN|IT-North,106.11
18/10/2024 22:00:00 - 18/10/2024 23:00:00,BZN|IT-North,101.63
18/10/2024 23:00:00 - 19/10/2024 00:00:00,BZN|IT-North,97.61
19/10/2024 00:00:00 - 19/10/2024 01:00:00,BZN|IT-North,110
19/10/2024 01:00:00 - 19/10/2024 02:00:00,BZN|IT-North,105.1
19/10/2024 02:00:00 - 19/10/2024 03:00:00,BZN|IT-North,100
19/10/2024 03:00:00 - 19/10/2024 04:00:00,BZN|IT-North,100
19/10/2024 04:00:00 - 19/10/2024 05:00:00,BZN|IT-North,97
19/10/2024 05:00:00 - 19/10/2024 06:00:00,BZN|IT-North,97.19
19/10/2024 06:00:00 - 19/10/2024 07:00:00,BZN|IT-North,105
19/10/2024 07:00:00 - 19/10/2024 08:00:00,BZN|IT-North,109.97
19/10/2024 08:00:00 - 19/10/2024 09:00:00,BZN|IT-North,129.58
19/10/2024 09:00:00 - 19/10/2024 10:00:00,BZN|IT-North,128.48
19/10/2024 10:00:00 - 19/10/2024 11:00:00,BZN|IT-North,124
19/10/2024 11:00:00 - 19/10/2024 12:00:00,BZN|IT-North,110.54
19/10/2024 12:00:00 - 19/10/2024 13:00:00,BZN|IT-North,103.52
19/10/2024 13:00:00 - 19/10/2024 14:00:00,BZN|IT-North,96.5
19/10/2024 14:00:00 - 19/10/2024 15:00:00,BZN|IT-North,92.45
19/10/2024 15:00:00 - 19/10/2024 16:00:00,BZN|IT-North,97.32
19/10/2024 16:00:00 - 19/10/2024 17:00:00,BZN|IT-North,103.5
19/10/2024 17:00:00 - 19/10/2024 18:00:00,BZN|IT-North,110
19/10/2024 18:00:00 - 19/10/2024 19:00:00,BZN|IT-North,143.1
19/10/2024 19:00:00 - 19/10/2024 20:00:00,BZN|IT-North,148.09
19/10/2024 20:00:00 - 19/10/2024 21:00:00,BZN|IT-North,114.82
19/10/2024 21:00:00 - 19/10/2024 22:00:00,BZN|IT-North,107.23
19/10/2024 22:00:00 - 19/10/2024 23:00:00,BZN|IT-North,91
19/10/2024 23:00:00 - 20/10/2024 00:00:00,BZN|IT-North,89.66
20/10/2024 00:00:00 - 20/10/2024 01:00:00,BZN|IT-North,103
20/10/2024 01:00:00 - 20/10/2024 02:00:00,BZN|IT-North,102.22
20/10/2024 02:00:00 - 20/10/2024 03:00:00,BZN|IT-North,110.29
20/10/2024 03:00:00 - 20/10/2024 04:00:00,BZN|IT-North,110
20/10/2024 04:00:00 - 20/10/2024 05:00:00,BZN|IT-North,110.54
20/10/2024 05:00:00 - 20/10/2024 06:00:00,BZN|IT-North,110.05
20/10/2024 06:00:00 - 20/10/2024 07:00:00,BZN|IT-North,111
20/10/2024 07:00:00 - 20/10/2024 08:00:00,BZN|IT-North,120
20/10/2024 08:00:00 - 20/10/2024 09:00:00,BZN|IT-North,119.5
20/10/2024 09:00:00 - 20/10/2024 10:00:00,BZN|IT-North,127.99
20/10/2024 10:00:00 - 20/10/2024 11:00:00,BZN|IT-North,132.09
20/10/2024 11:00:00 - 20/10/2024 12:00:00,BZN|IT-North,127.12
20/10/2024 12:00:00 - 20/10/2024 13:00:00,BZN|IT-North,117.14
20/10/2024 13:00:00 - 20/10/2024 14:00:00,BZN|IT-North,110.57
20/10/2024 14:00:00 - 20/10/2024 15:00:00,BZN|IT-North,110
20/10/2024 15:00:00 - 20/10/2024 16:00:00,BZN|IT-North,115.14
20/10/2024 16:00:00 - 20/10/2024 17:00:00,BZN|IT-North,115.08
20/10/2024 17:00:00 - 20/10/2024 18:00:00,BZN|IT-North,120
20/10/2024 18:00:00 - 20/10/2024 19:00:00,BZN|IT-North,140.02
20/10/2024 19:00:00 - 20/10/2024 20:00:00,BZN|IT-North,145
20/10/2024 20:00:00 - 20/10/2024 21:00:00,BZN|IT-North,127.06
20/10/2024 21:00:00 - 20/10/2024 22:00:00,BZN|IT-North,113
20/10/2024 22:00:00 - 20/10/2024 23:00:00,BZN|IT-North,110
20/10/2024 23:00:00 - 21/10/2024 00:00:00,BZN|IT-North,106.49
21/10/2024 00:00:00 - 21/10/2024 01:00:00,BZN|IT-North,104.52
21/10/2024 01:00:00 - 21/10/2024 02:00:00,BZN|IT-North,99
21/10/2024 02:00:00 - 21/10/2024 03:00:00,BZN|IT-North,96
21/10/2024 03:00:00 - 21/10/2024 04:00:00,BZN|IT-North,96
21/10/2024 04:00:00 - 21/10/2024 05:00:00,BZN|IT-North,96
21/10/2024 05:00:00 - 21/10/2024 06:00:00,BZN|IT-North,97.16
21/10/2024 06:00:00 - 21/10/2024 07:00:00,BZN|IT-North,121.95
21/10/2024 07:00:00 - 21/10/2024 08:00:00,BZN|IT-North,164.74
21/10/2024 08:00:00 - 21/10/2024 09:00:00,BZN|IT-North,171.89
21/10/2024 09:00:00 - 21/10/2024 10:00:00,BZN|IT-North,164.26
21/10/2024 10:00:00 - 21/10/2024 11:00:00,BZN|IT-North,136.68
21/10/2024 11:00:00 - 21/10/2024 12:00:00,BZN|IT-North,120
21/10/2024 12:00:00 - 21/10/2024 13:00:00,BZN|IT-North,105.1
21/10/2024 13:00:00 - 21/10/2024 14:00:00,BZN|IT-North,105.1
21/10/2024 14:00:00 - 21/10/2024 15:00:00,BZN|IT-North,112.11
21/10/2024 15:00:00 - 21/10/2024 16:00:00,BZN|IT-North,117.76
21/10/2024 16:00:00 - 21/10/2024 17:00:00,BZN|IT-North,131.91
21/10/2024 17:00:00 - 21/10/2024 18:00:00,BZN|IT-North,163.01
21/10/2024 18:00:00 - 21/10/2024 19:00:00,BZN|IT-North,173.1
21/10/2024 19:00:00 - 21/10/2024 20:00:00,BZN|IT-North,178.09
21/10/2024 20:00:00 - 21/10/2024 21:00:00,BZN|IT-North,158.81
21/10/2024 21:00:00 - 21/10/2024 22:00:00,BZN|IT-North,126.85
21/10/2024 22:00:00 - 21/10/2024 23:00:00,BZN|IT-North,117.45
21/10/2024 23:00:00 - 22/10/2024 00:00:00,BZN|IT-North,110.54
22/10/2024 00:00:00 - 22/10/2024 01:00:00,BZN|IT-North,103.15
22/10/2024 01:00:00 - 22/10/2024 02:00:00,BZN|IT-North,102.19
22/10/2024 02:00:00 - 22/10/2024 03:00:00,BZN|IT-North,100
22/10/2024 03:00:00 - 22/10/2024 04:00:00,BZN|IT-North,100
22/10/2024 04:00:00 - 22/10/2024 05:00:00,BZN|IT-North,100
22/10/2024 05:00:00 - 22/10/2024 06:00:00,BZN|IT-North,102.37
22/10/2024 06:00:00 - 22/10/2024 07:00:00,BZN|IT-North,119
22/10/2024 07:00:00 - 22/10/2024 08:00:00,BZN|IT-North,160
22/10/2024 08:00:00 - 22/10/2024 09:00:00,BZN|IT-North,166
22/10/2024 09:00:00 - 22/10/2024 10:00:00,BZN|IT-North,153.61
22/10/2024 10:00:00 - 22/10/2024 11:00:00,BZN|IT-North,131.68
22/10/2024 11:00:00 - 22/10/2024 12:00:00,BZN|IT-North,114.21
22/10/2024 12:00:00 - 22/10/2024 13:00:00,BZN|IT-North,102.63
22/10/2024 13:00:00 - 22/10/2024 14:00:00,BZN|IT-North,101.81
22/10/2024 14:00:00 - 22/10/2024 15:00:00,BZN|IT-North,107.33
22/10/2024 15:00:00 - 22/10/2024 16:00:00,BZN|IT-North,116
22/10/2024 16:00:00 - 22/10/2024 17:00:00,BZN|IT-North,124.38
22/10/2024 17:00:00 - 22/10/2024 18:00:00,BZN|IT-North,150
22/10/2024 18:00:00 - 22/10/2024 19:00:00,BZN|IT-North,163.8
22/10/2024 19:00:00 - 22/10/2024 20:00:00,BZN|IT-North,166
22/10/2024 20:00:00 - 22/10/2024 21:00:00,BZN|IT-North,142.98
22/10/2024 21:00:00 - 22/10/2024 22:00:00,BZN|IT-North,119.61
22/10/2024 22:00:00 - 22/10/2024 23:00:00,BZN|IT-North,116.35
22/10/2024 23:00:00 - 23/10/2024 00:00:00,BZN|IT-North,108
23/10/2024 00:00:00 - 23/10/2024 01:00:00,BZN|IT-North,99.35
23/10/2024 01:00:00 - 23/10/2024 02:00:00,BZN|IT-North,96.86
23/10/2024 02:00:00 - 23/10/2024 03:00:00,BZN|IT-North,96
23/10/2024 03:00:00 - 23/10/2024 04:00:00,BZN|IT-North,95.71
23/10/2024 04:00:00 - 23/10/2024 05:00:00,BZN|IT-North,96.45
23/10/2024 05:00:00 - 23/10/2024 06:00:00,BZN|IT-North,96
23/10/2024 06:00:00 - 23/10/2024 07:00:00,BZN|IT-North,113.2
23/10/2024 07:00:00 - 23/10/2024 08:00:00,BZN|IT-North,157.73
23/10/2024 08:00:00 - 23/10/2024 09:00:00,BZN|IT-North,172.49
23/10/2024 09:00:00 - 23/10/2024 10:00:00,BZN|IT-North,155.86
23/10/2024 10:00:00 - 23/10/2024 11:00:00,BZN|IT-North,130
23/10/2024 11:00:00 - 23/10/2024 12:00:00,BZN|IT-North,114.37
23/10/2024 12:00:00 - 23/10/2024 13:00:00,BZN|IT-North,109.46
23/10/2024 13:00:00 - 23/10/2024 14:00:00,BZN|IT-North,109.46
23/10/2024 14:00:00 - 23/10/2024 15:00:00,BZN|IT-North,114.38
23/10/2024 15:00:00 - 23/10/2024 16:00:00,BZN|IT-North,114.94
23/10/2024 16:00:00 - 23/10/2024 17:00:00,BZN|IT-North,116.97
23/10/2024 17:00:00 - 23/10/2024 18:00:00,BZN|IT-North,135.48
23/10/2024 18:00:00 - 23/10/2024 19:00:00,BZN|IT-North,165
23/10/2024 19:00:00 - 23/10/2024 20:00:00,BZN|IT-North,168.18
23/10/2024 20:00:00 - 23/10/2024 21:00:00,BZN|IT-North,132.05
23/10/2024 21:00:00 - 23/10/2024 22:00:00,BZN|IT-North,112.5
23/10/2024 22:00:00 - 23/10/2024 23:00:00,BZN|IT-North,109.46
23/10/2024 23:00:00 - 24/10/2024 00:00:00,BZN|IT-North,103.87
24/10/2024 00:00:00 - 24/10/2024 01:00:00,BZN|IT-North,104.14
24/10/2024 01:00:00 - 24/10/2024 02:00:00,BZN|IT-North,97.83
24/10/2024 02:00:00 - 24/10/2024 03:00:00,BZN|IT-North,94.03
24/10/2024 03:00:00 - 24/10/2024 04:00:00,BZN|IT-North,95
24/10/2024 04:00:00 - 24/10/2024 05:00:00,BZN|IT-North,92.75
24/10/2024 05:00:00 - 24/10/2024 06:00:00,BZN|IT-North,93.75
24/10/2024 06:00:00 - 24/10/2024 07:00:00,BZN|IT-North,118.9
24/10/2024 07:00:00 - 24/10/2024 08:00:00,BZN|IT-North,142.38
24/10/2024 08:00:00 - 24/10/2024 09:00:00,BZN|IT-North,162.01
24/10/2024 09:00:00 - 24/10/2024 10:00:00,BZN|IT-North,142
24/10/2024 10:00:00 - 24/10/2024 11:00:00,BZN|IT-North,125.17
24/10/2024 11:00:00 - 24/10/2024 12:00:00,BZN|IT-North,112.75
24/10/2024 12:00:00 - 24/10/2024 13:00:00,BZN|IT-North,105.46
24/10/2024 13:00:00 - 24/10/2024 14:00:00,BZN|IT-North,104.17
24/10/2024 14:00:00 - 24/10/2024 15:00:00,BZN|IT-North,107.79
24/10/2024 15:00:00 - 24/10/2024 16:00:00,BZN|IT-North,112
24/10/2024 16:00:00 - 24/10/2024 17:00:00,BZN|IT-North,113.77
24/10/2024 17:00:00 - 24/10/2024 18:00:00,BZN|IT-North,131.8
24/10/2024 18:00:00 - 24/10/2024 19:00:00,BZN|IT-North,138.16
24/10/2024 19:00:00 - 24/10/2024 20:00:00,BZN|IT-North,142
24/10/2024 20:00:00 - 24/10/2024 21:00:00,BZN|IT-North,116.38
24/10/2024 21:00:00 - 24/10/2024 22:00:00,BZN|IT-North,112.4
24/10/2024 22:00:00 - 24/10/2024 23:00:00,BZN|IT-North,116.35
24/10/2024 23:00:00 - 25/10/2024 00:00:00,BZN|IT-North,107.54
25/10/2024 00:00:00 - 25/10/2024 01:00:00,BZN|IT-North,102.97
25/10/2024 01:00:00 - 25/10/2024 02:00:00,BZN|IT-North,97
25/10/2024 02:00:00 - 25/10/2024 03:00:00,BZN|IT-North,95.95
25/10/2024 03:00:00 - 25/10/2024 04:00:00,BZN|IT-North,95.93
25/10/2024 04:00:00 - 25/10/2024 05:00:00,BZN|IT-North,95.91
25/10/2024 05:00:00 - 25/10/2024 06:00:00,BZN|IT-North,95
25/10/2024 06:00:00 - 25/10/2024 07:00:00,BZN|IT-North,117.85
25/10/2024 07:00:00 - 25/10/2024 08:00:00,BZN|IT-North,143.07
25/10/2024 08:00:00 - 25/10/2024 09:00:00,BZN|IT-North,162.54
25/10/2024 09:00:00 - 25/10/2024 10:00:00,BZN|IT-North,145.1
25/10/2024 10:00:00 - 25/10/2024 11:00:00,BZN|IT-North,128.32
25/10/2024 11:00:00 - 25/10/2024 12:00:00,BZN|IT-North,120
25/10/2024 12:00:00 - 25/10/2024 13:00:00,BZN|IT-North,114.49
25/10/2024 13:00:00 - 25/10/2024 14:00:00,BZN|IT-North,110.95
25/10/2024 14:00:00 - 25/10/2024 15:00:00,BZN|IT-North,113.31
25/10/2024 15:00:00 - 25/10/2024 16:00:00,BZN|IT-North,114.29
25/10/2024 16:00:00 - 25/10/2024 17:00:00,BZN|IT-North,121.34
25/10/2024 17:00:00 - 25/10/2024 18:00:00,BZN|IT-North,132.27
25/10/2024 18:00:00 - 25/10/2024 19:00:00,BZN|IT-North,152.54
25/10/2024 19:00:00 - 25/10/2024 20:00:00,BZN|IT-North,155
25/10/2024 20:00:00 - 25/10/2024 21:00:00,BZN|IT-North,123.9
25/10/2024 21:00:00 - 25/10/2024 22:00:00,BZN|IT-North,113.33
25/10/2024 22:00:00 - 25/10/2024 23:00:00,BZN|IT-North,113.55
25/10/2024 23:00:00 - 26/10/2024 00:00:00,BZN|IT-North,108.3
26/10/2024 00:00:00 - 26/10/2024 01:00:00,BZN|IT-North,118.57
26/10/2024 01:00:00 - 26/10/2024 02:00:00,BZN|IT-North,109.14
26/10/2024 02:00:00 - 26/10/2024 03:00:00,BZN|IT-North,105.1
26/10/2024 03:00:00 - 26/10/2024 04:00:00,BZN|IT-North,104.3
26/10/2024 04:00:00 - 26/10/2024 05:00:00,BZN|IT-North,101.46
26/10/2024 05:00:00 - 26/10/2024 06:00:00,BZN|IT-North,101.46
26/10/2024 06:00:00 - 26/10/2024 07:00:00,BZN|IT-North,111.46
26/10/2024 07:00:00 - 26/10/2024 08:00:00,BZN|IT-North,117.53
26/10/2024 08:00:00 - 26/10/2024 09:00:00,BZN|IT-North,135.93
26/10/2024 09:00:00 - 26/10/2024 10:00:00,BZN|IT-North,130.39
26/10/2024 10:00:00 - 26/10/2024 11:00:00,BZN|IT-North,115
26/10/2024 11:00:00 - 26/10/2024 12:00:00,BZN|IT-North,110
26/10/2024 12:00:00 - 26/10/2024 13:00:00,BZN|IT-North,98.79
26/10/2024 13:00:00 - 26/10/2024 14:00:00,BZN|IT-North,90.9
26/10/2024 14:00:00 - 26/10/2024 15:00:00,BZN|IT-North,88.79
26/10/2024 15:00:00 - 26/10/2024 16:00:00,BZN|IT-North,95.28
26/10/2024 16:00:00 - 26/10/2024 17:00:00,BZN|IT-North,110
26/10/2024 17:00:00 - 26/10/2024 18:00:00,BZN|IT-North,130.24
26/10/2024 18:00:00 - 26/10/2024 19:00:00,BZN|IT-North,150.12
26/10/2024 19:00:00 - 26/10/2024 20:00:00,BZN|IT-North,145.78
26/10/2024 20:00:00 - 26/10/2024 21:00:00,BZN|IT-North,118.75
26/10/2024 21:00:00 - 26/10/2024 22:00:00,BZN|IT-North,117
26/10/2024 22:00:00 - 26/10/2024 23:00:00,BZN|IT-North,111.46
26/10/2024 23:00:00 - 27/10/2024 00:00:00,BZN|IT-North,105
27/10/2024 00:00:00 - 27/10/2024 01:00:00,BZN|IT-North,97.71
27/10/2024 01:00:00 - 27/10/2024 02:00:00 (CEST),BZN|IT-North,99.28
27/10/2024 02:00:00 (CEST) - 27/10/2024 02:00:00 (CET),BZN|IT-North,95.35
27/10/2024 02:00:00 (CET) - 27/10/2024 03:00:00,BZN|IT-North,97.64
27/10/2024 03:00:00 - 27/10/2024 04:00:00,BZN|IT-North,105.1
27/10/2024 04:00:00 - 27/10/2024 05:00:00,BZN|IT-North,107.26
27/10/2024 05:00:00 - 27/10/2024 06:00:00,BZN|IT-North,105.9
27/10/2024 06:00:00 - 27/10/2024 07:00:00,BZN|IT-North,106.92
27/10/2024 07:00:00 - 27/10/2024 08:00:00,BZN|IT-North,115.93
27/10/2024 08:00:00 - 27/10/2024 09:00:00,BZN|IT-North,109.18
27/10/2024 09:00:00 - 27/10/2024 10:00:00,BZN|IT-North,106.81
27/10/2024 10:00:00 - 27/10/2024 11:00:00,BZN|IT-North,117.45
27/10/2024 11:00:00 - 27/10/2024 12:00:00,BZN|IT-North,110
27/10/2024 12:00:00 - 27/10/2024 13:00:00,BZN|IT-North,109.97
27/10/2024 13:00:00 - 27/10/2024 14:00:00,BZN|IT-North,105.1
27/10/2024 14:00:00 - 27/10/2024 15:00:00,BZN|IT-North,105.1
27/10/2024 15:00:00 - 27/10/2024 16:00:00,BZN|IT-North,116.37
27/10/2024 16:00:00 - 27/10/2024 17:00:00,BZN|IT-North,130
27/10/2024 17:00:00 - 27/10/2024 18:00:00,BZN|IT-North,141.72
27/10/2024 18:00:00 - 27/10/2024 19:00:00,BZN|IT-North,146.09
27/10/2024 19:00:00 - 27/10/2024 20:00:00,BZN|IT-North,142.92
27/10/2024 20:00:00 - 27/10/2024 21:00:00,BZN|IT-North,131.44
27/10/2024 21:00:00 - 27/10/2024 22:00:00,BZN|IT-North,120.5
27/10/2024 22:00:00 - 27/10/2024 23:00:00,BZN|IT-North,116.21
27/10/2024 23:00:00 - 28/10/2024 00:00:00,BZN|IT-North,110
28/10/2024 00:00:00 - 28/10/2024 01:00:00,BZN|IT-North,107.38
28/10/2024 01:00:00 - 28/10/2024 02:00:00,BZN|IT-North,105.1
28/10/2024 02:00:00 - 28/10/2024 03:00:00,BZN|IT-North,99.1
28/10/2024 03:00:00 - 28/10/2024 04:00:00,BZN|IT-North,97.71
28/10/2024 04:00:00 - 28/10/2024 05:00:00,BZN|IT-North,100.28
28/10/2024 05:00:00 - 28/10/2024 06:00:00,BZN|IT-North,102.7
28/10/2024 06:00:00 - 28/10/2024 07:00:00,BZN|IT-North,120.98
28/10/2024 07:00:00 - 28/10/2024 08:00:00,BZN|IT-North,125.04
28/10/2024 08:00:00 - 28/10/2024 09:00:00,BZN|IT-North,122.61
28/10/2024 09:00:00 - 28/10/2024 10:00:00,BZN|IT-North,112.9
28/10/2024 10:00:00 - 28/10/2024 11:00:00,BZN|IT-North,106.81
28/10/2024 11:00:00 - 28/10/2024 12:00:00,BZN|IT-North,105.1
28/10/2024 12:00:00 - 28/10/2024 13:00:00,BZN|IT-North,98.88
28/10/2024 13:00:00 - 28/10/2024 14:00:00,BZN|IT-North,103.12
28/10/2024 14:00:00 - 28/10/2024 15:00:00,BZN|IT-North,115.73
28/10/2024 15:00:00 - 28/10/2024 16:00:00,BZN|IT-North,126.15
28/10/2024 16:00:00 - 28/10/2024 17:00:00,BZN|IT-North,135
28/10/2024 17:00:00 - 28/10/2024 18:00:00,BZN|IT-North,133.66
28/10/2024 18:00:00 - 28/10/2024 19:00:00,BZN|IT-North,150
28/10/2024 19:00:00 - 28/10/2024 20:00:00,BZN|IT-North,133.66
28/10/2024 20:00:00 - 28/10/2024 21:00:00,BZN|IT-North,115.73
28/10/2024 21:00:00 - 28/10/2024 22:00:00,BZN|IT-North,113.81
28/10/2024 22:00:00 - 28/10/2024 23:00:00,BZN|IT-North,110.48
28/10/2024 23:00:00 - 29/10/2024 00:00:00,BZN|IT-North,103.11
29/10/2024 00:00:00 - 29/10/2024 01:00:00,BZN|IT-North,117.15
29/10/2024 01:00:00 - 29/10/2024 02:00:00,BZN|IT-North,111.46
29/10/2024 02:00:00 - 29/10/2024 03:00:00,BZN|IT-North,111.46
29/10/2024 03:00:00 - 29/10/2024 04:00:00,BZN|IT-North,110
29/10/2024 04:00:00 - 29/10/2024 05:00:00,BZN|IT-North,111.46
29/10/2024 05:00:00 - 29/10/2024 06:00:00,BZN|IT-North,115.57
29/10/2024 06:00:00 - 29/10/2024 07:00:00,BZN|IT-North,130.15
29/10/2024 07:00:00 - 29/10/2024 08:00:00,BZN|IT-North,152.5
29/10/2024 08:00:00 - 29/10/2024 09:00:00,BZN|IT-North,153.7
29/10/2024 09:00:00 - 29/10/2024 10:00:00,BZN|IT-North,130.6
29/10/2024 10:00:00 - 29/10/2024 11:00:00,BZN|IT-North,120.34
29/10/2024 11:00:00 - 29/10/2024 12:00:00,BZN|IT-North,113.65
29/10/2024 12:00:00 - 29/10/2024 13:00:00,BZN|IT-North,105.89
29/10/2024 13:00:00 - 29/10/2024 14:00:00,BZN|IT-North,109.26
29/10/2024 14:00:00 - 29/10/2024 15:00:00,BZN|IT-North,122.3
29/10/2024 15:00:00 - 29/10/2024 16:00:00,BZN|IT-North,134.78
29/10/2024 16:00:00 - 29/10/2024 17:00:00,BZN|IT-North,164.46
29/10/2024 17:00:00 - 29/10/2024 18:00:00,BZN|IT-North,160
29/10/2024 18:00:00 - 29/10/2024 19:00:00,BZN|IT-North,160.11
29/10/2024 19:00:00 - 29/10/2024 20:00:00,BZN|IT-North,158
29/10/2024 20:00:00 - 29/10/2024 21:00:00,BZN|IT-North,135.37
29/10/2024 21:00:00 - 29/10/2024 22:00:00,BZN|IT-North,125.52
29/10/2024 22:00:00 - 29/10/2024 23:00:00,BZN|IT-North,119.51
29/10/2024 23:00:00 - 30/10/2024 00:00:00,BZN|IT-North,115.11
30/10/2024 00:00:00 - 30/10/2024 01:00:00,BZN|IT-North,105.8
30/10/2024 01:00:00 - 30/10/2024 02:00:00,BZN|IT-North,104.58
30/10/2024 02:00:00 - 30/10/2024 03:00:00,BZN|IT-North,102.98
30/10/2024 03:00:00 - 30/10/2024 04:00:00,BZN|IT-North,101.95
30/10/2024 04:00:00 - 30/10/2024 05:00:00,BZN|IT-North,103.37
30/10/2024 05:00:00 - 30/10/2024 06:00:00,BZN|IT-North,109
30/10/2024 06:00:00 - 30/10/2024 07:00:00,BZN|IT-North,124.99
30/10/2024 07:00:00 - 30/10/2024 08:00:00,BZN|IT-North,137.79
30/10/2024 08:00:00 - 30/10/2024 09:00:00,BZN|IT-North,152.25
30/10/2024 09:00:00 - 30/10/2024 10:00:00,BZN|IT-North,125.6
30/10/2024 10:00:00 - 30/10/2024 11:00:00,BZN|IT-North,116.87
30/10/2024 11:00:00 - 30/10/2024 12:00:00,BZN|IT-North,110.64
30/10/2024 12:00:00 - 30/10/2024 13:00:00,BZN|IT-North,102.71
30/10/2024 13:00:00 - 30/10/2024 14:00:00,BZN|IT-North,106.7
30/10/2024 14:00:00 - 30/10/2024 15:00:00,BZN|IT-North,113.27
30/10/2024 15:00:00 - 30/10/2024 16:00:00,BZN|IT-North,127.57
30/10/2024 16:00:00 - 30/10/2024 17:00:00,BZN|IT-North,162.94
30/10/2024 17:00:00 - 30/10/2024 18:00:00,BZN|IT-North,160
30/10/2024 18:00:00 - 30/10/2024 19:00:00,BZN|IT-North,149.05
30/10/2024 19:00:00 - 30/10/2024 20:00:00,BZN|IT-North,143.36
30/10/2024 20:00:00 - 30/10/2024 21:00:00,BZN|IT-North,124.9
30/10/2024 21:00:00 - 30/10/2024 22:00:00,BZN|IT-North,121.95
30/10/2024 22:00:00 - 30/10/2024 23:00:00,BZN|IT-North,116.97
30/10/2024 23:00:00 - 31/10/2024 00:00:00,BZN|IT-North,113.16
31/10/2024 00:00:00 - 31/10/2024 01:00:00,BZN|IT-North,105.38
31/10/2024 01:00:00 - 31/10/2024 02:00:00,BZN|IT-North,100
31/10/2024 02:00:00 - 31/10/2024 03:00:00,BZN|IT-North,99.63
31/10/2024 03:00:00 - 31/10/2024 04:00:00,BZN|IT-North,96.91
31/10/2024 04:00:00 - 31/10/2024 05:00:00,BZN|IT-North,99.35
31/10/2024 05:00:00 - 31/10/2024 06:00:00,BZN|IT-North,103.34
31/10/2024 06:00:00 - 31/10/2024 07:00:00,BZN|IT-North,122.58
31/10/2024 07:00:00 - 31/10/2024 08:00:00,BZN|IT-North,133.43
31/10/2024 08:00:00 - 31/10/2024 09:00:00,BZN|IT-North,134.09
31/10/2024 09:00:00 - 31/10/2024 10:00:00,BZN|IT-North,114.13
31/10/2024 10:00:00 - 31/10/2024 11:00:00,BZN|IT-North,105.7
31/10/2024 11:00:00 - 31/10/2024 12:00:00,BZN|IT-North,98.7
31/10/2024 12:00:00 - 31/10/2024 13:00:00,BZN|IT-North,88.91
31/10/2024 13:00:00 - 31/10/2024 14:00:00,BZN|IT-North,93.09
31/10/2024 14:00:00 - 31/10/2024 15:00:00,BZN|IT-North,100.55
31/10/2024 15:00:00 - 31/10/2024 16:00:00,BZN|IT-North,115
31/10/2024 16:00:00 - 31/10/2024 17:00:00,BZN|IT-North,141.14
31/10/2024 17:00:00 - 31/10/2024 18:00:00,BZN|IT-North,140
31/10/2024 18:00:00 - 31/10/2024 19:00:00,BZN|IT-North,138.23
31/10/2024 19:00:00 - 31/10/2024 20:00:00,BZN|IT-North,136
31/10/2024 20:00:00 - 31/10/2024 21:00:00,BZN|IT-North,123.7
31/10/2024 21:00:00 - 31/10/2024 22:00:00,BZN|IT-North,120
31/10/2024 22:00:00 - 31/10/2024 23:00:00,BZN|IT-North,112
31/10/2024 23:00:00 - 01/11/2024 00:00:00,BZN|IT-North,103
01/11/2024 00:00:00 - 01/11/2024 01:00:00,BZN|IT-North,99.09
01/11/2024 01:00:00 - 01/11/2024 02:00:00,BZN|IT-North,97.23
01/11/2024 02:00:00 - 01/11/2024 03:00:00,BZN|IT-North,99.89
01/11/2024 03:00:00 - 01/11/2024 04:00:00,BZN|IT-North,102
01/11/2024 04:00:00 - 01/11/2024 05:00:00,BZN|IT-North,98.9
01/11/2024 05:00:00 - 01/11/2024 06:00:00,BZN|IT-North,96.26
01/11/2024 06:00:00 - 01/11/2024 07:00:00,BZN|IT-North,95.71
